# TIME FLUX FLUX_ERR PHASE ECL_MASK
1.484365822304305084e+03 9.998220205307006836e-01 5.670876125805079937e-04 9.988840448846847409e-02 0.000000000000000000e+00
1.484386655638504863e+03 9.994288086891174316e-01 5.664880154654383659e-04 1.013145068327370169e-01 0.000000000000000000e+00
1.484428322306206837e+03 1.000787734985351562e+00 5.668630474247038364e-04 1.041667114735211896e-01 0.000000000000000000e+00
1.484449155639649462e+03 1.000435709953308105e+00 5.668830126523971558e-04 1.055928137659600807e-01 0.000000000000000000e+00
1.484469988972801502e+03 1.000621795654296875e+00 5.667741643264889717e-04 1.070189160385073279e-01 0.000000000000000000e+00
1.484490822305720258e+03 1.000179767608642578e+00 5.669885431416332722e-04 1.084450182950851271e-01 0.000000000000000000e+00
1.484511655638406637e+03 1.000240564346313477e+00 5.668316152878105640e-04 1.098711205357565390e-01 0.000000000000000000e+00
1.484532488970801523e+03 9.999642968177795410e-01 5.668197409249842167e-04 1.112972227564741345e-01 0.000000000000000000e+00
1.484553322302905826e+03 1.001147627830505371e+00 5.667567602358758450e-04 1.127233249573009743e-01 0.000000000000000000e+00
1.484574155634835051e+03 9.997760653495788574e-01 5.666280630975961685e-04 1.141494271461427346e-01 0.000000000000000000e+00
1.484594988966415485e+03 1.000310897827148438e+00 5.669769598171114922e-04 1.155755293111093707e-01 0.000000000000000000e+00
1.484615822297762634e+03 1.000488400459289551e+00 5.669499514624476433e-04 1.170016314601065588e-01 0.000000000000000000e+00
1.484636655628877406e+03 1.001036524772644043e+00 5.668463418260216713e-04 1.184277335931964714e-01 0.000000000000000000e+00
1.484657488959700686e+03 1.001369476318359375e+00 5.669370875693857670e-04 1.198538357063334558e-01 0.000000000000000000e+00
1.484678322290291135e+03 1.000006079673767090e+00 5.665917415171861649e-04 1.212799378035320785e-01 0.000000000000000000e+00
1.484699155620591000e+03 1.000879406929016113e+00 5.673917476087808609e-04 1.227060398808399455e-01 0.000000000000000000e+00
1.484719988950657125e+03 1.000782608985900879e+00 5.667129298672080040e-04 1.241321419421472783e-01 0.000000000000000000e+00
1.484740822280432212e+03 9.995271563529968262e-01 5.668604862876236439e-04 1.255582439835318809e-01 0.000000000000000000e+00
1.484761655609917625e+03 1.000137805938720703e+00 5.666027427650988102e-04 1.269843460050879003e-01 0.000000000000000000e+00
1.484782488939170207e+03 1.001498103141784668e+00 5.672020488418638706e-04 1.284104480107055579e-01 0.000000000000000000e+00
1.484803322268189049e+03 1.000626564025878906e+00 5.666902870871126652e-04 1.298365500003235695e-01 0.000000000000000000e+00
1.484824155596917308e+03 1.000378251075744629e+00 5.667775403708219528e-04 1.312626519700499372e-01 0.000000000000000000e+00
1.484844988925354073e+03 9.994630217552185059e-01 5.665101343765854836e-04 1.326887539198233767e-01 0.000000000000000000e+00
1.484865822253558463e+03 1.000680804252624512e+00 5.667831865139305592e-04 1.341148558536895408e-01 0.000000000000000000e+00
1.484886655581471359e+03 1.000850915908813477e+00 5.667642108164727688e-04 1.355409577676018884e-01 0.000000000000000000e+00
1.484907488909093672e+03 1.000156760215759277e+00 5.666359793394804001e-04 1.369670596616225922e-01 0.000000000000000000e+00
1.484928322236482700e+03 1.000296235084533691e+00 5.666759097948670387e-04 1.383931615396756243e-01 0.000000000000000000e+00
1.484949155563581144e+03 1.000312805175781250e+00 5.668927915394306183e-04 1.398192633978361243e-01 0.000000000000000000e+00
1.484969988890446302e+03 9.994606971740722656e-01 5.663338815793395042e-04 1.412453652400280646e-01 0.000000000000000000e+00
1.484990822217020877e+03 1.000916004180908203e+00 5.667358054779469967e-04 1.426714670623283610e-01 0.000000000000000000e+00
1.485011655543362167e+03 1.001353025436401367e+00 5.671561229974031448e-04 1.440975688686600975e-01 0.000000000000000000e+00
1.485032488869354665e+03 1.000467061996459961e+00 5.665726494044065475e-04 1.455236706511158218e-01 0.000000000000000000e+00
1.485053322195113878e+03 1.000075578689575195e+00 5.667926743626594543e-04 1.469497724176029863e-01 0.000000000000000000e+00
1.485074155520640716e+03 1.001471757888793945e+00 5.669160163961350918e-04 1.483758741681828752e-01 0.000000000000000000e+00
1.485094988845876060e+03 1.001153588294982910e+00 5.673426203429698944e-04 1.498019758988089478e-01 0.000000000000000000e+00
1.485115822170821275e+03 1.000720739364624023e+00 5.667172954417765141e-04 1.512280776095753509e-01 0.000000000000000000e+00
1.485136655495474997e+03 1.001494288444519043e+00 5.667663062922656536e-04 1.526541793003879377e-01 0.000000000000000000e+00
1.485157488819894979e+03 1.000365734100341797e+00 5.664982018060982227e-04 1.540802809751999902e-01 0.000000000000000000e+00
1.485178322144024378e+03 9.997257590293884277e-01 5.668316734954714775e-04 1.555063826301212870e-01 0.000000000000000000e+00
1.485199155467863193e+03 1.000021815299987793e+00 5.664463387802243233e-04 1.569324842651509400e-01 0.000000000000000000e+00
1.485219988791468722e+03 1.000261425971984863e+00 5.664571071974933147e-04 1.583585858842120331e-01 0.000000000000000000e+00
1.485240822114783668e+03 9.999917149543762207e-01 5.665313801728188992e-04 1.597846874833814823e-01 0.000000000000000000e+00
1.485261655437807121e+03 9.994781613349914551e-01 5.669111851602792740e-04 1.612107890625971152e-01 0.000000000000000000e+00
1.485282488760539991e+03 1.000765919685363770e+00 5.667367950081825256e-04 1.626368906219219923e-01 0.000000000000000000e+00
1.485303322083039575e+03 9.999208450317382812e-01 5.668263765983283520e-04 1.640629921652774215e-01 0.000000000000000000e+00
1.485324155405248575e+03 1.000542998313903809e+00 5.667420919053256512e-04 1.654890936887420949e-01 0.000000000000000000e+00
1.485344988727166083e+03 9.999616146087646484e-01 5.666173528879880905e-04 1.669151951922529520e-01 0.000000000000000000e+00
1.485365822048793007e+03 9.993132352828979492e-01 5.664143827743828297e-04 1.683412966758721652e-01 0.000000000000000000e+00
1.485386655370186645e+03 9.996891021728515625e-01 5.665030330419540405e-04 1.697673981435228185e-01 0.000000000000000000e+00
1.485407488691231492e+03 9.995108842849731445e-01 5.666774231940507889e-04 1.711934995872974596e-01 0.000000000000000000e+00
1.485428322012043054e+03 1.001040697097778320e+00 5.667619989253580570e-04 1.726196010151026528e-01 0.000000000000000000e+00
1.485449155332564487e+03 1.000986814498901367e+00 5.666163051500916481e-04 1.740457024230481764e-01 0.000000000000000000e+00
1.485469988652794882e+03 9.997133612632751465e-01 5.666898796334862709e-04 1.754718038110709699e-01 0.000000000000000000e+00
1.485490821972791991e+03 1.000388145446777344e+00 5.671689286828041077e-04 1.768979051831252036e-01 0.000000000000000000e+00
1.485511655292439400e+03 1.000041246414184570e+00 5.666078650392591953e-04 1.783240065312412526e-01 0.000000000000000000e+00
1.485532488611854433e+03 1.000876545906066895e+00 5.667731747962534428e-04 1.797501078634500260e-01 0.000000000000000000e+00
1.485553321930977518e+03 1.000552654266357422e+00 5.667370860464870930e-04 1.811762091756738968e-01 0.000000000000000000e+00
1.485574155249809564e+03 1.000008344650268555e+00 5.668411031365394592e-04 1.826023104679759257e-01 0.000000000000000000e+00
1.485594988568292820e+03 1.000092267990112305e+00 5.666435463353991508e-04 1.840284117364028305e-01 0.000000000000000000e+00
1.485615821886601907e+03 9.997009634971618652e-01 5.665158969350159168e-04 1.854545129929068281e-01 0.000000000000000000e+00
1.485636655204561293e+03 1.000556826591491699e+00 5.670856335200369358e-04 1.868806142254726410e-01 0.000000000000000000e+00
1.485657488522230096e+03 1.000114083290100098e+00 5.665283533744513988e-04 1.883067154381468100e-01 0.000000000000000000e+00
1.485678321839607406e+03 9.993696808815002441e-01 5.666203796863555908e-04 1.897328166308680508e-01 0.000000000000000000e+00
1.485699155156694133e+03 1.000416755676269531e+00 5.667147343046963215e-04 1.911589178036976477e-01 0.000000000000000000e+00
1.485719988473547573e+03 1.000187516212463379e+00 5.666502402164041996e-04 1.925850189605586849e-01 0.000000000000000000e+00
1.485740821790052223e+03 9.995421767234802246e-01 5.667450604960322380e-04 1.940111200935428215e-01 0.000000000000000000e+00
1.485761655106265380e+03 9.998318552970886230e-01 5.666409851983189583e-04 1.954372212065749181e-01 0.000000000000000000e+00
1.485782488422246615e+03 1.000548720359802246e+00 5.665657226927578449e-04 1.968633223037299373e-01 0.000000000000000000e+00
1.485803321737878605e+03 1.000365972518920898e+00 5.667226505465805531e-04 1.982894233769787462e-01 0.000000000000000000e+00
1.485824155053219101e+03 1.000787019729614258e+00 5.668593221344053745e-04 1.997155244302746269e-01 0.000000000000000000e+00
1.485844988368268105e+03 1.000941514968872070e+00 5.668064113706350327e-04 2.011416254636158030e-01 0.000000000000000000e+00
1.485865821683084732e+03 1.000217914581298828e+00 5.668156081810593605e-04 2.025677264810505918e-01 0.000000000000000000e+00
1.485886654997551659e+03 9.996217489242553711e-01 5.665664211846888065e-04 2.039938274745471958e-01 0.000000000000000000e+00
1.485907488311728002e+03 9.999964237213134766e-01 5.665447097271680832e-04 2.054199284481530441e-01 0.000000000000000000e+00
1.485928321625612853e+03 1.001448988914489746e+00 5.667720106430351734e-04 2.068460294018050760e-01 0.000000000000000000e+00
1.485949154939207119e+03 9.997583627700805664e-01 5.668700323440134525e-04 2.082721303355654641e-01 0.000000000000000000e+00
1.485969988252451230e+03 1.000730276107788086e+00 5.669200327247381210e-04 2.096982312453574693e-01 0.000000000000000000e+00
1.485990821565462511e+03 9.998394250869750977e-01 5.666649085469543934e-04 2.111243321392111127e-01 0.000000000000000000e+00
1.486011654878125000e+03 1.000874638557434082e+00 5.666700308211147785e-04 2.125504330091887439e-01 0.000000000000000000e+00
1.486032488190555114e+03 1.000964403152465820e+00 5.667256773449480534e-04 2.139765338632599878e-01 0.000000000000000000e+00
1.486053321502635526e+03 1.000136733055114746e+00 5.665615899488329887e-04 2.154026346933930469e-01 0.000000000000000000e+00
1.486074154814425356e+03 1.000260949134826660e+00 5.666405777446925640e-04 2.168287355036344621e-01 0.000000000000000000e+00
1.486094988125923692e+03 9.996453523635864258e-01 5.667431396432220936e-04 2.182548362939229492e-01 0.000000000000000000e+00
1.486115821437073691e+03 1.000051856040954590e+00 5.664178170263767242e-04 2.196809370603665101e-01 0.000000000000000000e+00
1.486136654747932653e+03 1.000358462333679199e+00 5.666710785590112209e-04 2.211070378068873410e-01 0.000000000000000000e+00
1.486157488058500121e+03 1.001213312149047852e+00 5.668001831509172916e-04 2.225331385334552436e-01 0.000000000000000000e+00
1.486178321368776096e+03 1.000487089157104492e+00 5.665839998982846737e-04 2.239592392400693299e-01 0.000000000000000000e+00
1.486199154678761488e+03 9.999659657478332520e-01 5.669086240231990814e-04 2.253853399267917723e-01 0.000000000000000000e+00
1.486219987988397179e+03 1.000561118125915527e+00 5.667616496793925762e-04 2.268114405895760299e-01 0.000000000000000000e+00
1.486240821297742286e+03 1.000295758247375488e+00 5.666491342708468437e-04 2.282375412324695318e-01 0.000000000000000000e+00
1.486261654606737693e+03 1.000369548797607422e+00 5.668547237291932106e-04 2.296636418514248490e-01 0.000000000000000000e+00
1.486282487915500724e+03 9.996001720428466797e-01 5.664069321937859058e-04 2.310897424544737788e-01 0.000000000000000000e+00
1.486303321223914054e+03 9.989356994628906250e-01 5.663256160914897919e-04 2.325158430335845239e-01 0.000000000000000000e+00
1.486324154531978593e+03 9.993963837623596191e-01 5.664193886332213879e-04 2.339419435888192567e-01 0.000000000000000000e+00
1.486344987839751639e+03 1.001006841659545898e+00 5.667108925990760326e-04 2.353680441241001731e-01 0.000000000000000000e+00
1.486365821147234101e+03 1.000593066215515137e+00 5.667270161211490631e-04 2.367941446394903338e-01 0.000000000000000000e+00
1.486386654454425070e+03 9.998652338981628418e-01 5.663692718371748924e-04 2.382202451349266781e-01 0.000000000000000000e+00
1.486407487761208131e+03 9.991689324378967285e-01 5.664504715241491795e-04 2.396463456024404692e-01 0.000000000000000000e+00
1.486428321067758361e+03 1.001015901565551758e+00 5.667093209922313690e-04 2.410724460540158987e-01 0.000000000000000000e+00
1.486449154373960710e+03 1.000186562538146973e+00 5.666689830832183361e-04 2.424985464817783765e-01 0.000000000000000000e+00
1.486469987679813812e+03 1.000868082046508789e+00 5.667841178365051746e-04 2.439246468856337557e-01 0.000000000000000000e+00
1.486490820985433629e+03 1.000670313835144043e+00 5.666802171617746353e-04 2.453507472735205752e-01 0.000000000000000000e+00
1.486511654290645538e+03 9.992751479148864746e-01 5.666602519340813160e-04 2.467768476334848415e-01 0.000000000000000000e+00
1.486532487595566863e+03 1.000041246414184570e+00 5.666539655067026615e-04 2.482029479735574640e-01 0.000000000000000000e+00
1.486553320900138488e+03 9.999204277992248535e-01 5.664741620421409607e-04 2.496290482896919016e-01 0.000000000000000000e+00
1.486574154204419528e+03 9.994959831237792969e-01 5.664353375323116779e-04 2.510551485859346954e-01 0.000000000000000000e+00
1.486594987508409076e+03 9.998000860214233398e-01 5.664712516590952873e-04 2.524812488622245610e-01 0.000000000000000000e+00
1.486615820811991625e+03 9.999268054962158203e-01 5.666970391757786274e-04 2.539073491106540459e-01 0.000000000000000000e+00
1.486636654115282681e+03 1.000940918922424316e+00 5.669187521561980247e-04 2.553334493391306026e-01 0.000000000000000000e+00
1.486657487418283154e+03 1.000258564949035645e+00 5.665848148055374622e-04 2.567595495477146272e-01 0.000000000000000000e+00
1.486678320720875718e+03 1.000254750251770020e+00 5.667718360200524330e-04 2.581856497283769869e-01 0.000000000000000000e+00
1.486699154023177698e+03 9.989079833030700684e-01 5.662025650963187218e-04 2.596117498891477027e-01 0.000000000000000000e+00
1.486719987325188185e+03 1.000327706336975098e+00 5.665782373398542404e-04 2.610378500299654903e-01 0.000000000000000000e+00
1.486740820626791674e+03 1.000452756881713867e+00 5.667245713993906975e-04 2.624639501429220090e-01 0.000000000000000000e+00
1.486761653928103669e+03 9.990019202232360840e-01 5.662552430294454098e-04 2.638900502359255995e-01 0.000000000000000000e+00
1.486782487229067328e+03 1.000010371208190918e+00 5.668037920258939266e-04 2.653161503050842640e-01 0.000000000000000000e+00
1.486803320529681741e+03 9.988654851913452148e-01 5.662526236847043037e-04 2.667422503503367182e-01 0.000000000000000000e+00
1.486824153830003752e+03 1.000210285186767578e+00 5.665484350174665451e-04 2.681683503755722953e-01 0.000000000000000000e+00
1.486844987129976516e+03 9.998571276664733887e-01 5.672745173797011375e-04 2.695944503769016620e-01 0.000000000000000000e+00
1.486865820429542737e+03 9.992353916168212891e-01 5.665206117555499077e-04 2.710205503504017344e-01 0.000000000000000000e+00
1.486886653728817464e+03 1.000261068344116211e+00 5.667644436471164227e-04 2.724466503039488785e-01 0.000000000000000000e+00
1.486907487027743400e+03 1.000078082084655762e+00 5.665764329023659229e-04 2.738727502336191222e-01 0.000000000000000000e+00
1.486928320326319636e+03 9.998877048492431641e-01 5.666171200573444366e-04 2.752988501393520693e-01 0.000000000000000000e+00
1.486949153624547080e+03 1.000320792198181152e+00 5.666017532348632812e-04 2.767249500212090041e-01 0.000000000000000000e+00
1.486969986922483031e+03 9.994966983795166016e-01 5.666958750225603580e-04 2.781510498831130107e-01 0.000000000000000000e+00
1.486990820220011983e+03 9.997362494468688965e-01 5.667000077664852142e-04 2.795771497171557485e-01 0.000000000000000000e+00
1.487011653517191235e+03 9.998678565025329590e-01 5.664115305989980698e-04 2.810032495272611897e-01 0.000000000000000000e+00
1.487032486814021695e+03 9.997586011886596680e-01 5.665805656462907791e-04 2.824293493134906186e-01 0.000000000000000000e+00
1.487053320110502455e+03 9.989337921142578125e-01 5.665662465617060661e-04 2.838554490757818627e-01 0.000000000000000000e+00
1.487074153406634423e+03 9.990093111991882324e-01 5.663866759277880192e-04 2.852815488141970945e-01 0.000000000000000000e+00
1.487094986702417600e+03 9.998629689216613770e-01 5.664735217578709126e-04 2.867076485287372023e-01 0.000000000000000000e+00
1.487115819997851531e+03 1.000087857246398926e+00 5.664711934514343739e-04 2.881337482193702115e-01 0.000000000000000000e+00
1.487136653292877099e+03 9.991071820259094238e-01 5.663387710228562355e-04 2.895598478820495814e-01 0.000000000000000000e+00
1.487157486587612084e+03 9.987614750862121582e-01 5.666243960149586201e-04 2.909859475248373073e-01 0.000000000000000000e+00
1.487178319881939160e+03 9.993273615837097168e-01 5.663760821335017681e-04 2.924120471397024801e-01 0.000000000000000000e+00
1.487199153175917445e+03 1.000034928321838379e+00 5.667187506332993507e-04 2.938381467306925288e-01 0.000000000000000000e+00
1.487219986469487822e+03 9.995610117912292480e-01 5.666271899826824665e-04 2.952642462937600243e-01 0.000000000000000000e+00
1.487240819762766705e+03 9.995343685150146484e-01 5.668655503541231155e-04 2.966903458368737034e-01 0.000000000000000000e+00
1.487261653055638135e+03 9.996637701988220215e-01 5.663515185005962849e-04 2.981164453520959157e-01 0.000000000000000000e+00
1.487282486348103021e+03 9.991985559463500977e-01 5.668809171766042709e-04 2.995425448394888335e-01 0.000000000000000000e+00
1.487303319640276413e+03 1.000809907913208008e+00 5.666476208716630936e-04 3.009686443069279349e-01 0.000000000000000000e+00
1.487324152932042807e+03 1.000153303146362305e+00 5.664306227117776871e-04 3.023947437465075438e-01 0.000000000000000000e+00
1.487344986223401293e+03 9.998733997344970703e-01 5.664345226250588894e-04 3.038208431581645996e-01 0.000000000000000000e+00
1.487365819514410987e+03 9.995188117027282715e-01 5.665696808136999607e-04 3.052469425459456431e-01 0.000000000000000000e+00
1.487386652805012773e+03 1.000037908554077148e+00 5.665537901222705841e-04 3.066730419058041335e-01 0.000000000000000000e+00
1.487407486095265767e+03 1.000428915023803711e+00 5.668565863743424416e-04 3.080991412417866115e-01 0.000000000000000000e+00
1.487428319385169971e+03 1.000167250633239746e+00 5.665526259690523148e-04 3.095252405538930773e-01 0.000000000000000000e+00
1.487449152674666720e+03 1.000637173652648926e+00 5.666996585205197334e-04 3.109513398381089644e-01 0.000000000000000000e+00
1.487469985963755107e+03 9.996180534362792969e-01 5.664915079250931740e-04 3.123774390943712120e-01 0.000000000000000000e+00
1.487490819252436495e+03 9.992362260818481445e-01 5.669217207469046116e-04 3.138035383227721908e-01 0.000000000000000000e+00
1.487511652540768182e+03 9.984993338584899902e-01 5.663278279826045036e-04 3.152296375272358731e-01 0.000000000000000000e+00
1.487553319116209650e+03 9.989703297615051270e-01 5.662900512106716633e-04 3.180818358525208112e-01 0.000000000000000000e+00
1.487574152403377639e+03 9.989470839500427246e-01 5.663494230248034000e-04 3.195079349773255473e-01 0.000000000000000000e+00
1.487594985690137719e+03 1.000097274780273438e+00 5.668245721608400345e-04 3.209340340742077302e-01 0.000000000000000000e+00
1.487615818976432593e+03 1.000452876091003418e+00 5.666731740348041058e-04 3.223601331392460523e-01 0.000000000000000000e+00
1.487636652262377766e+03 9.995260834693908691e-01 5.673201521858572960e-04 3.237862321803453014e-01 0.000000000000000000e+00
1.487657485547915030e+03 1.000475525856018066e+00 5.666648503392934799e-04 3.252123311935228855e-01 0.000000000000000000e+00
1.487678318833044841e+03 9.985147118568420410e-01 5.663773044943809509e-04 3.266384301788090028e-01 0.000000000000000000e+00
1.487699152117767653e+03 9.999270439147949219e-01 5.672472179867327213e-04 3.280645291362347393e-01 0.000000000000000000e+00
1.487719985402083466e+03 9.996888637542724609e-01 5.666693323291838169e-04 3.294906280658000952e-01 0.000000000000000000e+00
1.487740818685992281e+03 9.996724724769592285e-01 5.668193916790187359e-04 3.309167269675050704e-01 0.000000000000000000e+00
1.487761651969493641e+03 9.996582865715026855e-01 5.666232900694012642e-04 3.323428258413185787e-01 0.000000000000000000e+00
1.487782485252587094e+03 9.993236660957336426e-01 5.671211401931941509e-04 3.337689246872104221e-01 0.000000000000000000e+00
1.487803318535214430e+03 9.994471073150634766e-01 5.665943026542663574e-04 3.351950235011944557e-01 0.000000000000000000e+00
1.487824151817434768e+03 9.995183944702148438e-01 5.667956429533660412e-04 3.366211222873181086e-01 0.000000000000000000e+00
1.487844985099247197e+03 9.998899698257446289e-01 5.672854022122919559e-04 3.380472210455192084e-01 0.000000000000000000e+00
1.487865818380593964e+03 1.000057697296142578e+00 5.671594408340752125e-04 3.394733197718453610e-01 0.000000000000000000e+00
1.487886651661591941e+03 9.992921352386474609e-01 5.672284169122576714e-04 3.408994184742946132e-01 0.000000000000000000e+00
1.487907484942065594e+03 1.000249028205871582e+00 5.668791127391159534e-04 3.423255171408534636e-01 0.000000000000000000e+00
1.487928318222190455e+03 9.998254776000976562e-01 5.668089725077152252e-04 3.437516157835363018e-01 0.000000000000000000e+00
1.487949151501790993e+03 1.000091671943664551e+00 5.669814418070018291e-04 3.451777143903269618e-01 0.000000000000000000e+00
1.487969984780984532e+03 9.998170137405395508e-01 5.669860402122139931e-04 3.466038129692581293e-01 0.000000000000000000e+00
1.487990818059770163e+03 1.000007510185241699e+00 5.668267258442938328e-04 3.480299115202658555e-01 0.000000000000000000e+00
1.488011651338090587e+03 9.998465180397033691e-01 5.677812732756137848e-04 3.494560100394297208e-01 0.000000000000000000e+00
1.488032484615944895e+03 1.000300765037536621e+00 5.669376114383339882e-04 3.508821085266857764e-01 0.000000000000000000e+00
1.488053317893392204e+03 9.993133544921875000e-01 5.671050166711211205e-04 3.523082069860823395e-01 0.000000000000000000e+00
1.488074151170315190e+03 9.995369911193847656e-01 5.671050748787820339e-04 3.537343054095876127e-01 0.000000000000000000e+00
1.488094984446831177e+03 1.000015735626220703e+00 5.667682853527367115e-04 3.551604038052316170e-01 0.000000000000000000e+00
1.488115817722881047e+03 1.000022888183593750e+00 5.683298222720623016e-04 3.565865021689695880e-01 0.000000000000000000e+00
1.488136650998465711e+03 9.989200234413146973e-01 5.667938385158777237e-04 3.580126005008619217e-01 0.000000000000000000e+00
1.488157484273584259e+03 9.999876022338867188e-01 5.668882513418793678e-04 3.594386988008482220e-01 0.000000000000000000e+00
1.488178317548237601e+03 1.000830292701721191e+00 5.669637466780841351e-04 3.608647970689888851e-01 0.000000000000000000e+00
1.488199150822424826e+03 1.000330805778503418e+00 5.670607788488268852e-04 3.622908953052235148e-01 0.000000000000000000e+00
1.488219984096146845e+03 9.995476007461547852e-01 5.666112410835921764e-04 3.637169935096125073e-01 0.000000000000000000e+00
1.488240817369344541e+03 9.989203810691833496e-01 5.667642690241336823e-04 3.651430916781102098e-01 0.000000000000000000e+00
1.488261650642077029e+03 1.000602602958679199e+00 5.668993107974529266e-04 3.665691898147631633e-01 0.000000000000000000e+00
1.488282483914343402e+03 9.992901682853698730e-01 5.670379032380878925e-04 3.679952879195091953e-01 0.000000000000000000e+00
1.488303317186086360e+03 9.990947246551513672e-01 5.665898206643760204e-04 3.694213859884261097e-01 0.000000000000000000e+00
1.488324150457363203e+03 9.999418854713439941e-01 5.668316152878105640e-04 3.708474840254361027e-01 0.000000000000000000e+00
1.488344983728174839e+03 9.998922348022460938e-01 5.670812679454684258e-04 3.722735820306013466e-01 0.000000000000000000e+00
1.488365816998462151e+03 9.994687438011169434e-01 5.666503566317260265e-04 3.736996799998753005e-01 0.000000000000000000e+00
1.488386650268226504e+03 9.996191859245300293e-01 5.668781232088804245e-04 3.751257779333512232e-01 0.000000000000000000e+00
1.488407483537466987e+03 1.000118255615234375e+00 5.669191596098244190e-04 3.765518758309660541e-01 0.000000000000000000e+00
1.488428316806241355e+03 9.999069571495056152e-01 5.667859804816544056e-04 3.779779736966739634e-01 0.000000000000000000e+00
1.488449150074491399e+03 9.991601705551147461e-01 5.669134552590548992e-04 3.794040715264905828e-01 0.000000000000000000e+00
1.488469983342218029e+03 1.000105381011962891e+00 5.668841768056154251e-04 3.808301693204780847e-01 0.000000000000000000e+00
1.488490816609420335e+03 1.000663757324218750e+00 5.672842380590736866e-04 3.822562670785742966e-01 0.000000000000000000e+00
1.488511649876098318e+03 1.000328540802001953e+00 5.669923266395926476e-04 3.836823648007792187e-01 0.000000000000000000e+00
1.488532483142194224e+03 9.999684691429138184e-01 5.667581572197377682e-04 3.851084624831386805e-01 0.000000000000000000e+00
1.488553316407825378e+03 9.996973276138305664e-01 5.670881364494562149e-04 3.865345601336844794e-01 0.000000000000000000e+00
1.488574149672874000e+03 9.995954036712646484e-01 5.670078098773956299e-04 3.879606577443546200e-01 0.000000000000000000e+00
1.488594982937399209e+03 9.989764094352722168e-01 5.665639182552695274e-04 3.893867553191956432e-01 0.000000000000000000e+00
1.488615816201341886e+03 9.995031356811523438e-01 5.667711375281214714e-04 3.908128528541610081e-01 0.000000000000000000e+00
1.488636649464761149e+03 1.000281929969787598e+00 5.668245721608400345e-04 3.922389503532963673e-01 0.000000000000000000e+00
1.488657482727597881e+03 9.998746514320373535e-01 5.669735837727785110e-04 3.936650478125560682e-01 0.000000000000000000e+00
1.488678315989911198e+03 1.000608563423156738e+00 5.668648518621921539e-04 3.950911452359866516e-01 0.000000000000000000e+00
1.488699149251641984e+03 9.994410872459411621e-01 5.667023360729217529e-04 3.965172426195415767e-01 0.000000000000000000e+00
1.488719982512791603e+03 9.992911815643310547e-01 5.666713695973157883e-04 3.979433399633132140e-01 0.000000000000000000e+00
1.488740815773359145e+03 1.000113010406494141e+00 5.669671809300780296e-04 3.993694372672402793e-01 0.000000000000000000e+00
1.488761649033344156e+03 9.997953176498413086e-01 5.668396479450166225e-04 4.007955345312916862e-01 0.000000000000000000e+00
1.488782482292746636e+03 1.000649571418762207e+00 5.668108933605253696e-04 4.022216317554665466e-01 0.000000000000000000e+00
1.488803315551567493e+03 9.997354745864868164e-01 5.666877259500324726e-04 4.036477289398279211e-01 0.000000000000000000e+00
1.488824148809747612e+03 1.000021576881408691e+00 5.665803328156471252e-04 4.050738260803292690e-01 0.000000000000000000e+00
1.488844982067346109e+03 9.985624551773071289e-01 5.664491327479481697e-04 4.064999231810171310e-01 0.000000000000000000e+00
1.488865815324303867e+03 1.000225305557250977e+00 5.667498335242271423e-04 4.079260202378431899e-01 0.000000000000000000e+00
1.488886648580680003e+03 9.993766546249389648e-01 5.666928482241928577e-04 4.093521172548566511e-01 0.000000000000000000e+00
1.488907481836415400e+03 9.989455938339233398e-01 5.664624623022973537e-04 4.107782142280091975e-01 0.000000000000000000e+00
1.488928315091510058e+03 9.996517300605773926e-01 5.667169461958110332e-04 4.122043111573017171e-01 0.000000000000000000e+00
1.488949148346022639e+03 9.995206594467163086e-01 5.666690994985401630e-04 4.136304080467496647e-01 0.000000000000000000e+00
1.488969981599837638e+03 9.987946748733520508e-01 5.665810313075780869e-04 4.150565048884446995e-01 0.000000000000000000e+00
1.488990814853011898e+03 9.982219338417053223e-01 5.663319607265293598e-04 4.164826016862805957e-01 0.000000000000000000e+00
1.489011648105546328e+03 9.996089935302734375e-01 5.666838260367512703e-04 4.179086984403177496e-01 0.000000000000000000e+00
1.489032481357381812e+03 9.992340803146362305e-01 5.668121739290654659e-04 4.193347951465105083e-01 0.000000000000000000e+00
1.489053314608577921e+03 9.988514184951782227e-01 5.665414500981569290e-04 4.207608918089356109e-01 0.000000000000000000e+00
1.489074147859133745e+03 9.997656941413879395e-01 5.669045494869351387e-04 4.221869884275308848e-01 0.000000000000000000e+00
1.489094981108932416e+03 9.995218515396118164e-01 5.664371419697999954e-04 4.236130849942973953e-01 0.000000000000000000e+00
1.489115814358090347e+03 9.989625811576843262e-01 5.665515782311558723e-04 4.250391815172038790e-01 0.000000000000000000e+00
1.489136647606550241e+03 9.992936253547668457e-01 5.664998316206037998e-04 4.264652779923272519e-01 0.000000000000000000e+00
1.489157480854311189e+03 9.984277486801147461e-01 5.663099582307040691e-04 4.278913744196053415e-01 0.000000000000000000e+00
1.489178314101315891e+03 9.988679885864257812e-01 5.666046054102480412e-04 4.293174707951168401e-01 0.000000000000000000e+00
1.489199147347621647e+03 9.991657733917236328e-01 5.664838827215135098e-04 4.307435671227830554e-01 0.000000000000000000e+00
1.489219980593171158e+03 9.982201457023620605e-01 5.666329525411128998e-04 4.321696633986826797e-01 0.000000000000000000e+00
